zoneamento;tam_terreno;forma_terreno;qualidade_geral;condicao;ano_construcao;qualidade_aquecedor;ar_condicionado;tam_primeiro_andar;tam_segundo_andar;tam_sala_estar;qtde_quartos;qualidade_cozinha;qtde_banheiros;qtde_comodos;qtde_lareiras;qtde_carros_garagem;tam_garagem;tam_piscina;qualidade_piscina;mes_venda;ano_venda;preco
RL;1275.372384;Reg;6;7;1935;Ex;Y;114.82810800000001;81.011416;195.839524;4;Gd;2;7;2;2;50.16762;0.0;NotAv;7;2008;954100.0
RL;3322.21128;IR1;10;5;1995;Ex;Y;170.105393;166.85378799999998;336.959181;4;Gd;3;10;1;3;74.97272099999998;0.0;NotAv;7;2006;2537499.9999999995
RL;917.8816400000001;Reg;6;6;1977;TA;Y;103.865554;0.0;103.865554;3;TA;1;6;1;1;33.259274;53.512128000000004;Gd;7;2008;694259.9999999999
RL;847.27536;Reg;6;6;1958;Ex;Y;117.150683;0.0;117.150683;3;TA;1;6;1;2;40.226999;0.0;NotAv;11;2008;661779.9999999999
FV;373.191351;IR1;7;5;2006;Ex;Y;58.064375;58.064375;116.12875;2;Gd;2;5;0;2;58.064375;0.0;NotAv;3;2008;697913.9999999999
RL;1675.04109;IR1;5;6;1946;TA;Y;151.989308;90.208813;286.698658;3;Ex;3;12;1;0;0.0;0.0;NotAv;3;2007;814029.9999999999
RL;1538.47368;IR1;6;8;1932;TA;Y;108.69651;109.161025;217.857535;4;TA;2;9;1;2;33.44508;0.0;NotAv;7;2006;970340.0
RL;992.018234;Reg;8;5;1992;Ex;Y;197.790487;69.02692900000001;266.81741600000004;4;Gd;2;9;1;2;50.260523;0.0;NotAv;4;2007;1157100.0
RL;645.7687530000001;IR1;5;5;1984;TA;Y;85.74946899999999;0.0;85.74946899999999;3;TA;1;5;0;1;24.526392;0.0;NotAv;10;2008;485170.0
RM;366.96685;Reg;6;8;1926;TA;Y;75.994654;37.718618;113.713272;3;TA;1;5;0;1;19.509629999999998;0.0;NotAv;12;2009;466900.0
RL;713.587943;IR1;5;6;1921;Ex;Y;76.18046;48.588269;124.76872900000001;3;TA;1;7;1;1;17.279957999999997;0.0;NotAv;7;2009;628893.9999999999
RL;774.346505;Reg;5;5;1954;Gd;Y;104.422972;0.0;104.422972;3;TA;1;5;1;0;0.0;0.0;NotAv;4;2006;377580.0
RL;1037.72651;IR2;7;5;1990;Ex;Y;120.588094;112.97004799999999;233.558142;4;TA;2;8;0;2;64.38177900000001;0.0;NotAv;4;2006;1015000.0
RM;519.049061;IR1;8;5;2008;Ex;Y;153.47575600000002;0.0;153.47575600000002;2;Gd;2;5;1;2;44.779246;0.0;NotAv;11;2008;1593549.9999999998
RL;1451.423569;IR1;10;5;1996;Ex;Y;223.989133;191.844695;415.833828;4;Ex;3;10;2;3;75.530139;51.561165;Ex;7;2007;3024699.9999999995
RL;1003.3524;Reg;5;6;1920;Ex;Y;104.98038999999999;0.0;104.98038999999999;2;TA;1;5;1;2;66.89016;0.0;NotAv;6;2006;487200.0
RL;3263.9610989999996;Reg;5;4;1963;Gd;Y;146.04351599999998;0.0;146.04351599999998;3;TA;1;5;2;3;92.438485;0.0;NotAv;5;2007;758001.9999999999
RL;904.689414;Reg;5;7;1924;Gd;Y;88.164947;25.269616;113.43456299999998;4;TA;1;7;0;1;36.417976;0.0;NotAv;3;2006;425894.0
RL;986.1653449999999;IR1;3;5;1900;TA;Y;94.203642;63.638555000000004;157.842197;3;TA;2;7;0;2;39.019259999999996;0.0;NotAv;8;2009;385700.0
RL;1157.664283;Reg;8;5;1994;Ex;Y;150.874472;0.0;150.874472;2;Gd;2;5;1;3;70.32757099999999;0.0;NotAv;7;2006;1063720.0
RL;830.088305;IR1;7;5;2002;Ex;Y;77.202393;77.016587;154.21898000000002;3;Gd;2;7;0;2;45.801179;0.0;NotAv;7;2009;791699.9999999999
RL;696.7725;Reg;7;5;1999;Gd;Y;95.504284;72.09272800000001;167.597012;3;Gd;2;7;1;2;41.063126000000004;0.0;NotAv;6;2010;767339.9999999999
RL;3015.910089;Reg;4;4;1961;Ex;Y;150.68866599999998;0.0;150.68866599999998;3;TA;1;7;1;4;125.976468;0.0;NotAv;3;2007;682079.9999999999
FV;245.72843500000002;Reg;8;5;1999;Ex;Y;70.977892;62.895331000000006;133.873223;2;Gd;2;5;0;2;45.708276;0.0;NotAv;11;2007;706439.9999999999
RM;891.8688;Reg;5;8;1925;Gd;Y;78.224326;58.528890000000004;136.75321599999998;3;Gd;1;6;0;1;23.22575;0.0;NotAv;7;2007;507500.0
RM;418.0635;Reg;6;5;1999;Ex;Y;113.713272;0.0;113.713272;2;TA;2;5;0;2;37.347006;0.0;NotAv;6;2009;669899.9999999999
RL;869.9436919999998;Reg;6;7;1969;TA;Y;61.594689;64.01016700000001;125.60485600000001;4;TA;1;7;0;1;27.777996999999996;0.0;NotAv;3;2010;641479.9999999999
RL;745.918187;IR1;6;5;2005;Ex;Y;67.63338399999999;67.63338399999999;135.26676799999998;3;Gd;2;8;0;2;37.1612;0.0;NotAv;7;2008;714559.9999999999
RL;1305.658762;IR1;7;5;2006;Ex;Y;81.661737;91.416552;173.07828899999998;4;Gd;2;9;1;3;61.31598;0.0;NotAv;11;2006;889992.5999999999
RM;822.19155;IR1;7;6;1916;Ex;Y;75.71594499999999;81.290125;157.00607;3;TA;1;7;1;1;20.903175;0.0;NotAv;7;2006;584640.0
RL;845.4173;Reg;7;5;2001;Ex;Y;112.598436;0.0;112.598436;3;Gd;2;6;0;2;53.233419;0.0;NotAv;6;2009;722679.9999999999
RL;1043.7652050000002;Reg;4;5;1963;Gd;Y;128.391946;0.0;128.391946;3;TA;1;6;1;2;42.642477;0.0;NotAv;10;2006;600880.0
RL;868.921759;Reg;4;5;1970;Gd;Y;80.268192;0.0;80.268192;3;TA;1;5;0;1;26.01284;0.0;NotAv;7;2006;471163.0
RL;966.1912;Reg;7;5;1998;Ex;Y;80.453998;84.82043900000001;165.274437;3;Gd;2;6;0;2;50.725038;0.0;NotAv;3;2009;803473.9999999999
RM;557.418;Reg;5;8;1925;Ex;Y;82.12625200000001;43.106992;125.233244;3;TA;1;5;1;1;20.067048;0.0;NotAv;5;2009;475020.0
RL;905.80425;Reg;7;5;2000;Ex;Y;151.43188999999998;0.0;151.43188999999998;3;Gd;2;6;1;2;41.899253;0.0;NotAv;10;2009;864779.9999999999
RL;942.0364199999999;Reg;5;6;1975;Ex;Y;99.777822;0.0;99.777822;3;TA;1;6;0;2;45.986985;0.0;NotAv;7;2006;623209.9999999999
RL;1364.1876519999998;IR1;7;7;1990;Gd;Y;204.014988;0.0;204.014988;3;Gd;2;7;1;3;65.125003;0.0;NotAv;6;2009;1103914.0
RH;826.8367;Reg;4;4;1966;TA;Y;98.105568;0.0;98.105568;2;TA;1;5;0;1;35.674752000000005;0.0;NotAv;11;2006;434420.0
RL;848.6689050000001;Reg;6;5;2003;Ex;Y;157.9351;0.0;157.9351;3;Gd;2;7;0;2;50.539232;0.0;NotAv;5;2006;811999.9999999999
RL;721.2059889999999;Reg;5;7;1962;TA;Y;119.194549;0.0;119.194549;3;TA;1;6;0;2;47.008918;0.0;NotAv;10;2008;568400.0
RL;945.9383460000001;IR1;8;5;2006;Ex;Y;154.21898000000002;0.0;154.21898000000002;3;Gd;2;8;1;2;46.4515;0.0;NotAv;5;2006;1177400.0
RL;1042.1858539999998;Reg;6;5;1992;Ex;Y;98.012665;73.39336999999999;171.406035;3;Gd;2;8;1;2;42.921186;0.0;NotAv;5;2010;767339.9999999999
RL;1127.2850019999998;IR1;8;7;1988;Gd;Y;100.33524;62.430816;162.766056;4;TA;2;8;0;2;45.708276;0.0;NotAv;6;2010;665839.9999999999
RL;867.7140199999999;Reg;4;6;1941;TA;Y;62.430816;0.0;62.430816;2;TA;1;4;0;1;21.739302;0.0;NotAv;8;2009;458780.0
RL;951.8841380000001;IR1;4;9;1965;Ex;Y;89.18688;0.0;89.18688;0;TA;0;3;0;1;33.816691999999996;0.0;NotAv;5;2006;588700.0
RL;948.075115;IR1;5;5;1962;TA;Y;92.810097;0.0;92.810097;3;TA;1;6;0;1;27.8709;0.0;NotAv;5;2006;546070.0
RL;659.053882;IR1;5;5;1966;TA;Y;83.05528199999999;0.0;83.05528199999999;3;TA;1;5;0;1;35.674752000000005;0.0;NotAv;5;2007;507500.0
RM;829.62379;Reg;6;5;1978;TA;Y;122.446154;54.255352;176.701506;4;TA;2;8;0;2;50.074717;0.0;NotAv;4;2010;454720.0
FV;802.68192;Reg;8;5;2009;Ex;Y;122.074542;0.0;122.074542;3;Gd;2;6;0;2;51.282456;0.0;NotAv;9;2009;931591.36
RM;579.7147199999998;Reg;4;5;1947;Gd;N;62.430816;22.29672;84.727536;2;TA;1;3;0;0;0.0;0.0;NotAv;7;2006;326829.99999999994
RM;156.07703999999998;Reg;6;5;1971;TA;Y;62.430816;50.725038;113.155854;3;TA;1;7;0;0;0.0;0.0;NotAv;4;2006;371490.0
RL;724.6434;IR1;5;5;1964;TA;Y;84.727536;0.0;84.727536;2;TA;1;5;0;1;26.756064000000002;0.0;NotAv;11;2006;466900.0
RL;766.44975;Reg;5;5;1968;Ex;Y;112.50553300000001;0.0;112.50553300000001;3;TA;1;5;1;1;29.914765999999997;0.0;NotAv;8;2008;544040.0
RL;975.1098880000001;Reg;6;6;1949;Ex;Y;108.510704;62.988234;171.49893799999998;3;TA;2;7;1;1;29.264445000000002;0.0;NotAv;1;2007;580580.0
RL;992.2040400000001;Reg;5;3;1951;TA;N;198.440808;0.0;198.440808;4;TA;2;7;0;2;49.052784;0.0;NotAv;10;2006;559874.0
RL;1429.219752;IR1;7;5;2004;Ex;Y;73.207564;65.217906;138.42547;3;Gd;2;8;1;2;36.046364000000004;0.0;NotAv;2;2008;747039.9999999999
RL;973.8092460000001;Reg;6;8;1958;Ex;Y;105.72361399999998;0.0;105.72361399999998;3;TA;1;6;0;1;24.526392;0.0;NotAv;6;2007;588700.0
RL;1356.197994;IR1;6;5;2007;Ex;Y;83.05528199999999;96.526217;179.581499;4;Gd;2;9;1;3;62.059204;0.0;NotAv;1;2008;868839.9999999999
RL;824.235416;Reg;5;8;1965;Ex;Y;84.727536;0.0;84.727536;2;Gd;1;5;0;2;53.512128000000004;0.0;NotAv;12;2008;596820.0
RL;814.666407;Reg;9;5;2008;Ex;Y;158.12090600000002;0.0;158.12090600000002;1;Ex;1;7;1;3;97.733956;0.0;NotAv;10;2008;1491213.64
RL;734.8627299999998;Reg;5;5;1960;Gd;Y;140.004821;0.0;140.004821;4;TA;2;7;0;1;37.532812;0.0;NotAv;8;2008;515620.0
RL;1754.93767;IR1;5;5;1977;Ex;Y;126.440983;116.964877;243.40586000000002;4;TA;2;12;1;2;55.7418;0.0;NotAv;8;2007;771399.9999999999
RL;717.954384;Reg;5;6;1962;TA;Y;110.55457;0.0;110.55457;3;TA;1;6;0;2;50.16762;0.0;NotAv;5;2006;537950.0
RL;914.351326;Reg;4;5;1962;TA;Y;113.713272;0.0;113.713272;2;TA;2;6;0;2;42.921186;0.0;NotAv;3;2007;413308.0
RL;1129.70048;IR1;5;5;1959;Fa;Y;110.36876399999998;0.0;110.36876399999998;3;TA;1;6;0;2;49.331493;0.0;NotAv;5;2010;576520.0
RH;791.998075;Reg;5;6;1911;TA;N;95.132672;87.32882;182.461492;4;TA;1;7;0;0;0.0;0.0;NotAv;11;2008;527800.0
RL;1220.0021960000001;Reg;5;5;1914;Gd;Y;82.869476;82.869476;165.738952;4;TA;1;9;0;1;16.72254;0.0;NotAv;7;2006;563881.22
RL;244.149084;Reg;7;5;2003;Ex;Y;70.977892;80.082386;151.060278;2;Gd;2;6;0;2;44.036021999999996;0.0;NotAv;6;2010;712529.9999999999
RL;1151.346879;IR2;7;5;2004;Ex;Y;78.688841;102.286203;180.975044;4;Gd;2;8;1;2;40.319902;0.0;NotAv;9;2006;791699.9999999999
RL;1214.428016;Reg;6;5;2005;Ex;Y;106.002323;0.0;106.002323;3;TA;1;6;0;2;44.965052;0.0;NotAv;3;2006;578550.0
RL;839.564411;IR1;8;5;2006;Ex;Y;137.868052;0.0;137.868052;2;Ex;2;6;1;2;43.850215999999996;0.0;NotAv;12;2007;1079554.0
RL;757.902674;Reg;7;5;2003;Ex;Y;82.12625200000001;82.12625200000001;164.25250400000002;3;Gd;2;8;0;2;50.446329;0.0;NotAv;7;2008;913094.0
RL;915.001647;Reg;7;6;2007;Ex;Y;156.913167;0.0;156.913167;3;Gd;2;7;0;3;88.629462;0.0;NotAv;6;2007;1008211.68
RL;987.094375;Reg;7;6;1974;TA;Y;108.975219;0.0;108.975219;3;Gd;2;6;2;2;49.052784;0.0;NotAv;1;2010;690199.9999999999
RL;1290.5155730000001;Reg;10;5;2006;Ex;Y;192.866628;0.0;192.866628;2;Ex;2;7;1;3;78.96755;0.0;NotAv;9;2006;1887900.0
RL;1062.3458050000002;IR1;8;7;1929;Fa;Y;73.579176;67.354675;140.933851;3;Gd;1;7;2;2;37.1612;0.0;NotAv;6;2006;933800.0
RL;1123.19727;Reg;6;7;1984;Ex;Y;105.90942;67.63338399999999;173.542804;3;TA;3;7;1;2;44.314731;0.0;NotAv;1;2007;722679.9999999999
FV;754.836875;Reg;7;5;2005;Ex;Y;70.234668;74.04369100000001;144.278359;3;Gd;2;6;0;2;57.135344999999994;0.0;NotAv;3;2006;757189.9999999999
RL;1145.308184;IR1;6;5;1976;TA;Y;96.061702;0.0;96.061702;3;TA;1;6;0;3;82.49786399999998;0.0;NotAv;5;2010;689793.9999999999
RM;891.8688;Reg;6;5;1917;Fa;N;105.352002;85.842372;191.194374;3;TA;1;8;1;2;36.789588;0.0;NotAv;4;2008;525770.0
RL;668.9016;Reg;5;7;1950;TA;Y;91.788164;0.0;91.788164;3;TA;1;6;0;1;25.641228;0.0;NotAv;5;2007;483140.0
RL;1036.7974800000002;Reg;7;5;1968;Ex;Y;196.02533;0.0;196.02533;3;Ex;2;8;2;2;48.495366;0.0;NotAv;4;2010;990640.0
RL;291.343808;IR1;7;5;2003;Ex;Y;130.52871499999998;0.0;130.52871499999998;2;Gd;2;6;1;2;44.407634;0.0;NotAv;3;2006;697304.9999999999
RL;915.837774;Reg;5;6;1968;TA;Y;81.197222;0.0;81.197222;3;TA;1;5;0;1;26.756064000000002;0.0;NotAv;11;2009;527800.0
RL;1629.704426;IR1;7;7;1974;TA;Y;140.840948;60.479853000000006;201.320801;3;Gd;2;9;2;2;48.123754;0.0;NotAv;7;2007;1193640.0
RL;643.9106929999999;Reg;7;5;2003;Ex;Y;70.60628;83.241088;153.847368;3;Gd;2;7;1;2;36.882490999999995;0.0;NotAv;7;2008;671523.9999999999
RM;579.7147199999998;Reg;6;6;1931;TA;Y;89.093977;37.904424;126.998401;3;TA;1;6;1;1;52.02568;0.0;NotAv;11;2007;517650.0
RL;1328.791609;IR1;8;5;1994;Ex;Y;184.598261;0.0;184.598261;2;Gd;2;7;1;2;64.195973;0.0;NotAv;8;2008;1224089.9999999998
RL;377.18618;Reg;5;8;1922;Ex;Y;80.268192;0.0;80.268192;2;TA;1;4;0;0;0.0;0.0;NotAv;7;2009;405594.0
RL;890.6610609999999;IR1;7;5;2005;Ex;Y;108.324898;0.0;108.324898;2;Gd;2;5;0;2;37.1612;0.0;NotAv;7;2008;771399.9999999999
RL;905.80425;Reg;6;8;1969;Gd;Y;97.919762;0.0;97.919762;3;TA;1;6;0;2;42.73538;0.0;NotAv;7;2008;613059.9999999999
RL;2293.0318460000003;IR3;6;5;1999;Ex;Y;82.869476;72.743049;155.612525;3;TA;2;7;1;2;46.637306;0.0;NotAv;6;2009;734859.9999999999
RL;891.8688;Reg;5;6;1956;Gd;Y;97.54815;0.0;97.54815;2;TA;1;5;0;1;31.401214000000003;0.0;NotAv;6;2009;523334.0
RL;1045.15875;Reg;4;5;1957;Ex;Y;102.564912;63.545652000000004;166.11056399999998;5;TA;1;8;2;1;28.242511999999998;0.0;NotAv;11;2009;655689.9999999999
RL;1255.5840449999998;Reg;6;6;1919;Ex;Y;98.47718;70.977892;169.455072;3;TA;1;8;1;2;48.30956;0.0;NotAv;7;2007;732829.9999999999
RH;377.18618;Reg;6;5;1998;Ex;Y;124.21131100000001;0.0;124.21131100000001;2;Gd;2;5;0;2;47.473433;0.0;NotAv;8;2008;734859.9999999999
FV;346.992705;Reg;7;5;1999;Ex;Y;66.239839;68.65531700000001;134.89515600000001;3;Gd;2;6;0;2;47.008918;0.0;NotAv;3;2006;746633.9999999999
RM;940.17836;IR1;7;4;1910;TA;N;89.558492;85.935275;175.493767;4;TA;1;9;1;1;28.614124;0.0;NotAv;1;2007;495320.0
RL;1227.620242;IR1;9;5;2008;Ex;Y;187.478254;0.0;187.478254;3;Ex;2;10;1;3;69.305638;0.0;NotAv;5;2010;1536709.9999999998
RL;1309.9323;IR1;8;9;1935;Ex;Y;182.833104;137.403537;320.236641;4;Gd;3;11;2;3;94.203642;0.0;NotAv;5;2008;1546859.9999999998
RL;1053.891632;Reg;5;5;1958;TA;Y;81.197222;60.38695;141.584172;3;TA;1;7;0;1;29.264445000000002;0.0;NotAv;7;2007;584640.0
RL;2192.0462850000004;Reg;7;6;1979;TA;Y;123.746796;17.837376000000003;141.584172;0;Gd;0;4;1;2;54.441157999999994;0.0;NotAv;4;2010;1055600.0
RL;850.619868;IR1;6;7;1968;Gd;Y;138.33256699999998;0.0;138.33256699999998;3;Gd;2;7;1;2;42.921186;0.0;NotAv;8;2009;754144.9999999999
RL;1256.6059779999998;IR1;5;6;1965;TA;Y;86.864305;0.0;86.864305;3;TA;1;5;0;1;26.756064000000002;0.0;NotAv;11;2006;556220.0
RL;1069.4993359999999;IR1;6;7;1959;Gd;Y;126.06937099999999;0.0;126.06937099999999;2;Ex;1;5;1;1;28.985736;0.0;NotAv;5;2008;718619.9999999999
RL;498.145886;Reg;5;6;1910;Ex;Y;61.408882999999996;54.719867;116.12875;3;TA;2;8;1;2;51.282456;0.0;NotAv;11;2007;564340.0
RL;1053.984535;Reg;5;5;1948;Gd;Y;86.213984;92.15977600000001;178.37376;4;TA;2;10;0;2;37.1612;0.0;NotAv;7;2007;556220.0
RL;1201.793208;IR1;6;6;1972;TA;Y;68.283705;61.31598;129.59968500000002;3;TA;1;6;1;2;46.172791;0.0;NotAv;12;2009;657719.9999999999
RL;1660.2695130000002;IR1;6;5;1967;Fa;Y;160.164772;0.0;160.164772;3;TA;1;7;1;2;44.59344;0.0;NotAv;6;2009;803473.9999999999
RL;880.070119;Reg;8;5;2002;Ex;Y;104.794584;83.891409;188.685993;3;Gd;2;7;1;2;53.605031000000004;0.0;NotAv;3;2008;962220.0
C (all);696.7725;Reg;4;4;1920;TA;Y;64.846294;39.94829;104.794584;2;TA;1;6;0;2;49.052784;0.0;NotAv;4;2010;277704.0
RL;911.192624;IR1;7;5;2002;Ex;Y;146.136419;0.0;146.136419;3;Gd;2;6;0;2;50.539232;0.0;NotAv;3;2009;921620.0
RL;747.776247;IR1;7;5;1990;TA;Y;124.397117;0.0;124.397117;2;TA;2;6;1;2;44.965052;0.0;NotAv;7;2006;730799.9999999999
RL;817.5464;IR1;5;7;1977;TA;Y;96.61912;0.0;96.61912;3;Gd;2;5;0;2;44.965052;0.0;NotAv;9;2009;611029.9999999999
RL;873.2882;Reg;6;5;1971;TA;Y;84.727536;84.727536;169.455072;4;TA;2;8;0;0;0.0;0.0;NotAv;4;2010;564340.0
RL;895.3991139999998;Reg;6;7;1919;Ex;Y;157.842197;69.491444;227.33364100000003;4;Gd;2;10;1;1;31.215408;0.0;NotAv;3;2010;686139.9999999999
RM;557.418;Reg;6;6;1939;Ex;Y;76.644975;54.534061;131.179036;4;TA;1;6;1;1;26.01284;0.0;NotAv;5;2009;537950.0
RL;909.52037;Reg;6;5;1963;TA;Y;123.375184;0.0;123.375184;3;TA;1;6;2;2;49.052784;0.0;NotAv;6;2010;580580.0
RL;3390.9595;IR1;5;5;1964;Fa;Y;146.972546;0.0;146.972546;4;TA;2;7;0;2;36.23217;0.0;NotAv;6;2006;771399.9999999999
RL;526.202592;IR1;8;5;2000;Ex;Y;154.126077;0.0;154.126077;2;Ex;2;5;1;2;46.358596999999996;0.0;NotAv;10;2009;1128680.0
RL;1027.971695;IR1;8;5;2006;Ex;Y;104.05136;78.96755;183.01891;3;Ex;2;8;1;3;69.955959;0.0;NotAv;10;2006;1140860.0
RL;1311.047136;IR1;5;7;1964;TA;Y;107.02425600000001;0.0;107.02425600000001;3;TA;1;6;1;2;44.965052;0.0;NotAv;4;2010;732829.9999999999
RM;156.07703999999998;Reg;5;7;1972;TA;Y;58.528890000000004;62.430816;120.95970600000001;3;TA;2;6;0;1;24.526392;0.0;NotAv;2;2009;485170.0
RM;613.1598;Reg;5;4;1892;TA;N;128.02033400000002;92.345582;220.36591600000003;4;TA;2;11;0;1;40.134096;0.0;NotAv;12;2009;436450.0
RL;942.0364199999999;Reg;7;5;1976;TA;Y;77.295296;77.295296;154.590592;4;TA;2;8;1;2;49.052784;0.0;NotAv;3;2006;661373.9999999999
RL;759.203316;Reg;5;7;1955;TA;Y;80.268192;0.0;80.268192;2;TA;1;5;0;2;53.140516000000005;0.0;NotAv;4;2006;466900.0
RL;780.3851999999998;Reg;5;5;1968;Gd;Y;97.733956;0.0;97.733956;3;TA;1;5;0;1;26.756064000000002;0.0;NotAv;11;2006;562310.0
RL;808.2561;Reg;5;6;1963;Gd;Y;104.794584;0.0;104.794584;3;TA;2;6;0;2;48.774075;0.0;NotAv;12;2008;629299.9999999999
RM;341.418525;Reg;6;5;2005;Gd;Y;99.592016;0.0;99.592016;2;TA;2;5;0;2;48.774075;0.0;NotAv;6;2006;568400.0
RL;5935.293961;IR3;10;5;2008;Ex;Y;435.900876;88.25785;524.158726;3;Ex;2;12;3;2;131.736454;44.59344;Gd;1;2008;649599.9999999999
RL;696.7725;Reg;5;7;1959;Ex;Y;115.75713799999998;0.0;115.75713799999998;3;Gd;1;6;0;1;28.335415;0.0;NotAv;5;2010;625239.9999999999
RL;999.8220859999999;IR1;7;5;1999;Ex;Y;93.367515;90.859134;184.226649;3;Gd;2;9;1;2;45.52247;0.0;NotAv;5;2009;913500.0
RL;696.7725;IR1;6;7;1942;Fa;Y;69.955959;68.841123;138.79708200000002;3;Gd;1;7;2;1;19.788339;0.0;NotAv;11;2009;720649.9999999999
RL;940.17836;Reg;8;5;1994;Ex;Y;111.762309;122.910669;234.67297799999997;4;Gd;2;8;1;3;78.41013199999999;0.0;NotAv;12;2006;1177400.0
RL;807.141264;Reg;7;5;2005;Ex;Y;150.131248;0.0;150.131248;3;Gd;2;7;0;3;77.48110199999998;0.0;NotAv;4;2006;941920.0
RM;312.432789;Reg;7;5;2004;Ex;Y;90.673328;68.00499599999999;158.678324;3;Gd;2;7;0;2;35.30314;0.0;NotAv;4;2006;527800.0
RL;1223.811219;IR1;9;5;2006;Ex;Y;153.47575600000002;0.0;153.47575600000002;2;Ex;2;6;2;2;78.03851999999999;0.0;NotAv;11;2009;1319499.9999999998
RL;646.1403650000001;IR1;7;5;2005;Ex;Y;127.09130400000001;0.0;127.09130400000001;2;Gd;2;6;1;2;44.036021999999996;0.0;NotAv;9;2006;822149.9999999999
RL;749.913016;Reg;5;5;1994;Ex;Y;91.97397;0.0;91.97397;3;TA;1;5;0;2;44.59344;0.0;NotAv;5;2009;560280.0
RM;1114.836;Reg;5;7;1948;Ex;Y;104.237166;0.0;104.237166;2;Gd;1;6;0;2;49.052784;0.0;NotAv;5;2008;596820.0
RL;664.535159;Reg;6;5;1991;Gd;Y;120.21648200000001;0.0;120.21648200000001;3;Gd;2;6;0;2;46.079888000000004;0.0;NotAv;6;2008;727551.9999999999
RL;1625.8025;Reg;7;8;1959;TA;Y;176.701506;0.0;176.701506;3;Ex;2;7;2;2;52.676001;0.0;NotAv;5;2010;1360099.9999999998
RL;818.847042;Reg;7;5;2005;Ex;Y;118.35842199999999;0.0;118.35842199999999;3;Gd;2;6;0;2;47.194724;0.0;NotAv;1;2007;824179.9999999999
RL;889.267516;IR1;8;5;1990;Ex;Y;134.98805900000002;126.06937099999999;261.05742999999995;4;Gd;2;9;1;2;69.67725;0.0;NotAv;6;2007;1226119.9999999998
RL;1372.5489220000002;IR1;9;5;1999;Ex;Y;132.10806599999998;109.34683100000001;241.45489700000002;4;Gd;2;10;1;3;72.371437;0.0;NotAv;5;2010;1352662.0799999998
RL;760.87557;Reg;4;6;1954;Ex;Y;88.07204399999999;0.0;88.07204399999999;3;TA;1;5;1;1;26.01284;0.0;NotAv;10;2007;483140.0
RL;1028.900725;Reg;6;5;1969;TA;Y;101.450076;94.76106;196.211136;4;TA;2;9;2;2;53.512128000000004;0.0;NotAv;6;2008;840013.9999999999
RL;950.026078;IR1;8;5;2008;Ex;Y;151.43188999999998;0.0;151.43188999999998;3;Ex;2;8;1;3;79.89658;0.0;NotAv;1;2009;1199701.5799999998
FV;392.97969;Reg;7;5;2006;Ex;Y;125.60485600000001;0.0;125.60485600000001;2;Gd;2;5;1;2;43.292798;0.0;NotAv;4;2007;848133.9999999999
RL;1373.199243;IR2;8;5;2001;Ex;Y;166.017661;0.0;166.017661;3;Gd;2;7;1;3;69.491444;0.0;NotAv;8;2006;1116500.0
RL;949.0041449999999;Reg;4;5;1954;Ex;Y;88.07204399999999;0.0;88.07204399999999;3;TA;1;5;0;1;23.039944000000002;0.0;NotAv;2;2007;450660.0
RL;780.3851999999998;Reg;6;3;1957;Gd;Y;137.31063400000002;0.0;137.31063400000002;3;TA;1;6;2;2;41.063126000000004;0.0;NotAv;6;2009;635389.9999999999
RL;615.668181;IR1;3;6;1949;TA;N;66.89016;0.0;66.89016;2;TA;1;4;0;1;26.663161;0.0;NotAv;7;2008;294350.0
RL;946.309958;IR1;7;5;1992;Ex;Y;98.570083;80.082386;178.652469;3;Gd;2;8;1;2;52.397292;0.0;NotAv;6;2010;771399.9999999999
RL;495.17299;Reg;4;7;1940;Gd;Y;65.775324;0.0;65.775324;2;Fa;1;5;0;0;0.0;0.0;NotAv;12;2009;334949.99999999994
RL;927.729358;Reg;8;5;2006;Ex;Y;166.760885;0.0;166.760885;2;Gd;2;7;1;3;83.148185;0.0;NotAv;2;2007;596820.0
RM;337.79530800000003;Reg;4;4;1922;Fa;N;73.950788;0.0;73.950788;2;TA;1;5;0;0;0.0;0.0;NotAv;1;2008;223300.0
RH;396.69581;Reg;3;6;1931;Ex;Y;71.906922;0.0;71.906922;3;Gd;1;6;0;0;0.0;0.0;NotAv;5;2007;320739.99999999994
RL;613.1598;Reg;5;9;1982;Ex;Y;75.808848;0.0;75.808848;3;Gd;1;5;1;1;24.526392;0.0;NotAv;10;2008;529830.0
RM;969.9073199999999;Reg;6;7;1920;Ex;Y;147.158352;112.226824;259.385176;5;TA;2;8;2;2;48.30956;0.0;NotAv;6;2008;1039360.0
RL;843.930852;IR1;7;5;1998;Gd;Y;88.722365;62.895331000000006;151.617696;3;TA;2;8;1;2;42.921186;0.0;NotAv;6;2006;716589.9999999999
RL;929.03;Reg;8;5;2006;Ex;Y;147.52996399999998;0.0;147.52996399999998;3;Gd;2;7;1;3;76.644975;0.0;NotAv;12;2007;921620.0
RL;1001.4943400000001;IR1;5;5;1976;Gd;Y;88.629462;0.0;88.629462;3;TA;1;6;0;2;53.512128000000004;0.0;NotAv;7;2006;537950.0
RL;824.699931;Reg;4;6;1938;Ex;Y;75.808848;0.0;75.808848;2;TA;1;3;1;1;26.756064000000002;0.0;NotAv;5;2009;406000.0
RM;668.9016;Reg;5;6;1938;Ex;Y;74.601109;51.746971;126.34808000000001;2;Gd;1;6;0;1;27.592190999999996;0.0;NotAv;7;2006;509530.0
